State,Year,Type_code,Type,Gender,Age_group,Total
Madhya Pradesh,2001,Means_adopted,By Hanging,Female,45-59,92
Madhya Pradesh,2001,Means_adopted,By Jumping from (Other sites),Female,45-59,2
Madhya Pradesh,2001,Means_adopted,By Drowning,Female,45-59,22
Madhya Pradesh,2001,Means_adopted,By Jumping from (Building),Female,45-59,0
Madhya Pradesh,2001,Means_adopted,By Fire/Self Immolation,Female,45-59,46
Madhya Pradesh,2001,Means_adopted,By Machine,Female,45-59,0
Madhya Pradesh,2001,Means_adopted,By Over Alcoholism,Female,45-59,0
Madhya Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Madhya Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,13
Madhya Pradesh,2001,Means_adopted,By touching electric wires,Female,45-59,1
Madhya Pradesh,2001,Means_adopted,By Consuming Other Poison,Female,45-59,28
Madhya Pradesh,2001,Means_adopted,By Fire-Arms,Female,45-59,0
Madhya Pradesh,2001,Means_adopted,By Other means (please specify),Female,45-59,19
Madhya Pradesh,2001,Means_adopted,By Consuming Other Poison,Male,45-59,50
Madhya Pradesh,2001,Means_adopted,By touching electric wires,Male,45-59,15
Madhya Pradesh,2001,Means_adopted,By Other means (please specify),Male,45-59,52
Madhya Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Male,45-59,4
Madhya Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,2
Madhya Pradesh,2001,Means_adopted,By Self Infliction of injury,Male,45-59,0
Madhya Pradesh,2001,Means_adopted,By Jumping from (Building),Male,45-59,5
Madhya Pradesh,2001,Means_adopted,By Fire/Self Immolation,Male,45-59,22
Madhya Pradesh,2001,Means_adopted,By Drowning,Male,45-59,34
Madhya Pradesh,2001,Means_adopted,By Machine,Male,45-59,2
Madhya Pradesh,2001,Means_adopted,By Consuming Insecticides,Male,45-59,147
Madhya Pradesh,2001,Means_adopted,By Hanging,Male,45-59,200
Madhya Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Male,45-59,24
Madhya Pradesh,2001,Means_adopted,By Jumping from (Other sites),Male,45-59,2
Madhya Pradesh,2001,Means_adopted,By Fire-Arms,Male,45-59,3
Madhya Pradesh,2001,Means_adopted,By Over Alcoholism,Male,45-59,8
Madhya Pradesh,2001,Means_adopted,By Fire-Arms,Female,60+,3
Madhya Pradesh,2001,Means_adopted,By touching electric wires,Female,60+,0
Madhya Pradesh,2001,Means_adopted,By Self Infliction of injury,Female,60+,0
Madhya Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Female,60+,3
Madhya Pradesh,2001,Means_adopted,By Over Alcoholism,Female,60+,0
Madhya Pradesh,2001,Means_adopted,By Consuming Insecticides,Female,60+,38
Madhya Pradesh,2001,Means_adopted,By Drowning,Female,60+,16
Madhya Pradesh,2001,Means_adopted,By Jumping from (Building),Female,60+,1
Madhya Pradesh,2001,Means_adopted,By Hanging,Female,60+,44
Madhya Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Madhya Pradesh,2001,Means_adopted,By Jumping from (Other sites),Female,60+,0
Madhya Pradesh,2001,Means_adopted,By Machine,Female,60+,0
Madhya Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,60+,0
Madhya Pradesh,2001,Means_adopted,By Other means (please specify),Female,60+,25
Madhya Pradesh,2001,Means_adopted,By Fire/Self Immolation,Female,60+,13
Madhya Pradesh,2001,Means_adopted,By Consuming Other Poison,Female,60+,18
Madhya Pradesh,2001,Means_adopted,By Drowning,Male,60+,15
Madhya Pradesh,2001,Means_adopted,By Hanging,Male,60+,110
Madhya Pradesh,2001,Means_adopted,By Jumping from (Other sites),Male,60+,0
Madhya Pradesh,2001,Means_adopted,By Self Infliction of injury,Male,60+,0
Madhya Pradesh,2001,Means_adopted,By Fire/Self Immolation,Male,60+,12
Madhya Pradesh,2001,Means_adopted,By Other means (please specify),Male,60+,30
Madhya Pradesh,2001,Means_adopted,By Over Alcoholism,Male,60+,3
Madhya Pradesh,2001,Means_adopted,By Consuming Other Poison,Male,60+,33
Madhya Pradesh,2001,Means_adopted,By Jumping from (Building),Male,60+,1
Madhya Pradesh,2001,Means_adopted,By Fire-Arms,Male,60+,1
Madhya Pradesh,2001,Means_adopted,By Machine,Male,60+,0
Madhya Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Madhya Pradesh,2001,Means_adopted,By Consuming Insecticides,Male,60+,64
Madhya Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,10
Madhya Pradesh,2001,Means_adopted,By touching electric wires,Male,60+,2
Madhya Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Male,60+,9
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,0-14,43
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,0-14,19
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Female,0-14,0
Madhya Pradesh,2001,Professional_Profile,Unemployed,Female,0-14,2
Madhya Pradesh,2001,Professional_Profile,Service (Private),Female,0-14,0
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Female,0-14,5
Madhya Pradesh,2001,Professional_Profile,Retired Person,Female,0-14,0
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Madhya Pradesh,2001,Professional_Profile,House Wife,Female,0-14,14
Madhya Pradesh,2001,Professional_Profile,Service (Government),Female,0-14,0
Madhya Pradesh,2001,Professional_Profile,Student,Female,0-14,32
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,0-14,33
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,0-14,40
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,Student,Male,0-14,50
Madhya Pradesh,2001,Professional_Profile,Service (Government),Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,House Wife,Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,Service (Private),Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,Unemployed,Male,0-14,2
Madhya Pradesh,2001,Professional_Profile,Retired Person,Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Male,0-14,5
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Female,15-29,4
Madhya Pradesh,2001,Professional_Profile,Student,Female,15-29,62
Madhya Pradesh,2001,Professional_Profile,Service (Private),Female,15-29,48
Madhya Pradesh,2001,Professional_Profile,House Wife,Female,15-29,1346
Madhya Pradesh,2001,Professional_Profile,Retired Person,Female,15-29,0
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Female,15-29,28
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Female,15-29,36
Madhya Pradesh,2001,Professional_Profile,Unemployed,Female,15-29,11
Madhya Pradesh,2001,Professional_Profile,Service (Government),Female,15-29,13
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Female,15-29,142
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,15-29,123
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,15-29,105
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Male,15-29,397
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,15-29,230
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Male,15-29,43
Madhya Pradesh,2001,Professional_Profile,Unemployed,Male,15-29,91
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,15-29,207
Madhya Pradesh,2001,Professional_Profile,Student,Male,15-29,147
Madhya Pradesh,2001,Professional_Profile,Retired Person,Male,15-29,0
Madhya Pradesh,2001,Professional_Profile,Service (Government),Male,15-29,59
Madhya Pradesh,2001,Professional_Profile,Service (Private),Male,15-29,142
Madhya Pradesh,2001,Professional_Profile,House Wife,Male,15-29,0
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Male,15-29,71
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Male,15-29,30
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,30-44,48
Madhya Pradesh,2001,Professional_Profile,House Wife,Female,30-44,553
Madhya Pradesh,2001,Professional_Profile,Unemployed,Female,30-44,0
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Female,30-44,95
Madhya Pradesh,2001,Professional_Profile,Student,Female,30-44,0
Madhya Pradesh,2001,Professional_Profile,Service (Government),Female,30-44,12
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Female,30-44,21
Madhya Pradesh,2001,Professional_Profile,Service (Private),Female,30-44,10
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Female,30-44,6
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,30-44,59
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Female,30-44,8
Madhya Pradesh,2001,Professional_Profile,Retired Person,Female,30-44,0
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Male,30-44,384
Madhya Pradesh,2001,Professional_Profile,Student,Male,30-44,11
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,30-44,158
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Male,30-44,64
Madhya Pradesh,2001,Professional_Profile,Service (Government),Male,30-44,54
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Male,30-44,10
Madhya Pradesh,2001,Professional_Profile,House Wife,Male,30-44,0
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,30-44,194
Madhya Pradesh,2001,Professional_Profile,Retired Person,Male,30-44,0
Madhya Pradesh,2001,Professional_Profile,Service (Private),Male,30-44,108
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Male,30-44,83
Madhya Pradesh,2001,Professional_Profile,Unemployed,Male,30-44,63
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,45-59,30
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Female,45-59,2
Madhya Pradesh,2001,Professional_Profile,Retired Person,Female,45-59,0
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Female,45-59,11
Madhya Pradesh,2001,Professional_Profile,Student,Female,45-59,0
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,45-59,28
Madhya Pradesh,2001,Professional_Profile,Service (Private),Female,45-59,5
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Female,45-59,7
Madhya Pradesh,2001,Professional_Profile,Service (Government),Female,45-59,3
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Female,45-59,31
Madhya Pradesh,2001,Professional_Profile,House Wife,Female,45-59,201
Madhya Pradesh,2001,Professional_Profile,Unemployed,Female,45-59,0
Madhya Pradesh,2001,Professional_Profile,Service (Private),Male,45-59,40
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Male,45-59,40
Madhya Pradesh,2001,Professional_Profile,Service (Government),Male,45-59,40
Madhya Pradesh,2001,Professional_Profile,Student,Male,45-59,3
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Male,45-59,20
Madhya Pradesh,2001,Professional_Profile,Retired Person,Male,45-59,0
Madhya Pradesh,2001,Professional_Profile,House Wife,Male,45-59,0
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,45-59,49
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Male,45-59,9
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Male,45-59,198
Madhya Pradesh,2001,Professional_Profile,Unemployed,Male,45-59,23
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,45-59,148
Madhya Pradesh,2001,Professional_Profile,Retired Person,Female,60+,1
Madhya Pradesh,2001,Professional_Profile,House Wife,Female,60+,87
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,60+,14
Madhya Pradesh,2001,Professional_Profile,Student,Female,60+,0
Madhya Pradesh,2001,Professional_Profile,Unemployed,Female,60+,0
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Female,60+,3
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Female,60+,24
Madhya Pradesh,2001,Professional_Profile,Service (Government),Female,60+,0
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Female,60+,0
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Female,60+,21
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Female,60+,11
Madhya Pradesh,2001,Professional_Profile,Service (Private),Female,60+,0
Madhya Pradesh,2001,Professional_Profile,House Wife,Male,60+,0
Madhya Pradesh,2001,Professional_Profile,Unemployed,Male,60+,18
Madhya Pradesh,2001,Professional_Profile,Self-employed (Business activity),Male,60+,23
Madhya Pradesh,2001,Professional_Profile,Farming/Agriculture Activity,Male,60+,94
Madhya Pradesh,2001,Professional_Profile,Student,Male,60+,0
Madhya Pradesh,2001,Professional_Profile,Service (Government),Male,60+,1
Madhya Pradesh,2001,Professional_Profile,Professional Activity,Male,60+,12
Madhya Pradesh,2001,Professional_Profile,Public Sector Undertaking,Male,60+,0
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,60+,40
Madhya Pradesh,2001,Professional_Profile,Service (Private),Male,60+,4
Madhya Pradesh,2001,Professional_Profile,Others (Please Specify),Male,60+,85
Madhya Pradesh,2001,Professional_Profile,Retired Person,Male,60+,13
Madhya Pradesh,2001,Social_Status,Divorcee,Female,0-100+,13
Madhya Pradesh,2001,Social_Status,Seperated,Female,0-100+,14
Madhya Pradesh,2001,Social_Status,Never Married,Female,0-100+,862
Madhya Pradesh,2001,Social_Status,Married,Female,0-100+,2255
Madhya Pradesh,2001,Social_Status,Widowed/Widower,Female,0-100+,180
Madhya Pradesh,2001,Social_Status,Never Married,Male,0-100+,1125
Madhya Pradesh,2001,Social_Status,Seperated,Male,0-100+,8
Madhya Pradesh,2001,Social_Status,Married,Male,0-100+,2260
Madhya Pradesh,2001,Social_Status,Widowed/Widower,Male,0-100+,137
Madhya Pradesh,2001,Social_Status,Divorcee,Male,0-100+,6
Madhya Pradesh,2002,Causes,Death of Dear Person,Female,0-14,1
Madhya Pradesh,2002,Causes,Bankruptcy or Sudden change in Economic Status,Female,0-14,0
Madhya Pradesh,2002,Causes,Love Affairs,Female,0-14,7
Madhya Pradesh,2002,Causes,Professional/Career Problem,Female,0-14,0
Madhya Pradesh,2002,Causes,Drug Abuse/Addiction,Female,0-14,0
Madhya Pradesh,2002,Causes,Failure in Examination,Female,0-14,12
Madhya Pradesh,2002,Causes,Suspected/Illicit Relation,Female,0-14,1
Madhya Pradesh,2002,Causes,Paralysis,Female,0-14,0
Madhya Pradesh,2002,Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,0
Madhya Pradesh,2002,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,2
Madhya Pradesh,2002,Causes,Other Prolonged Illness,Female,0-14,7
Madhya Pradesh,2002,Causes,Divorce,Female,0-14,0
Madhya Pradesh,2002,Causes,Dowry Dispute,Female,0-14,1
Madhya Pradesh,2002,Causes,Causes Not known,Female,0-14,32
Madhya Pradesh,2002,Causes,Fall in Social Reputation,Female,0-14,0
Madhya Pradesh,2002,Causes,Not having Children (Barrenness/Impotency,Female,0-14,0
Madhya Pradesh,2002,Causes,Cancer,Female,0-14,0
Madhya Pradesh,2002,Causes,Ideological Causes/Hero Worshipping,Female,0-14,0
Madhya Pradesh,2002,Causes,Property Dispute,Female,0-14,0
Madhya Pradesh,2002,Causes,Poverty,Female,0-14,0
Madhya Pradesh,2002,Causes,Illegitimate Pregnancy,Female,0-14,1
Madhya Pradesh,2002,Causes,Insanity/Mental Illness,Female,0-14,0
Madhya Pradesh,2002,Causes,Unemployment,Female,0-14,0
Madhya Pradesh,2002,Causes,Other Causes (Please Specity),Female,0-14,14
Madhya Pradesh,2002,Causes,Illness (Aids/STD),Female,0-14,1
Madhya Pradesh,2002,Causes,Family Problems,Female,0-14,11
Madhya Pradesh,2002,Causes,Insanity/Mental Illness,Male,0-14,2
Madhya Pradesh,2002,Causes,Love Affairs,Male,0-14,0
Madhya Pradesh,2002,Causes,Poverty,Male,0-14,0
Madhya Pradesh,2002,Causes,Unemployment,Male,0-14,0
Madhya Pradesh,2002,Causes,Illness (Aids/STD),Male,0-14,0
Madhya Pradesh,2002,Causes,Other Causes (Please Specity),Male,0-14,15
Madhya Pradesh,2002,Causes,Fall in Social Reputation,Male,0-14,1
Madhya Pradesh,2002,Causes,Property Dispute,Male,0-14,0
Madhya Pradesh,2002,Causes,Cancellation/Non-Settlement of Marriage,Male,0-14,0
Madhya Pradesh,2002,Causes,Paralysis,Male,0-14,0
Madhya Pradesh,2002,Causes,Drug Abuse/Addiction,Male,0-14,0
Madhya Pradesh,2002,Causes,Other Prolonged Illness,Male,0-14,8
Madhya Pradesh,2002,Causes,Failure in Examination,Male,0-14,14
Madhya Pradesh,2002,Causes,Not having Children (Barrenness/Impotency,Male,0-14,0
Madhya Pradesh,2002,Causes,Dowry Dispute,Male,0-14,0
Madhya Pradesh,2002,Causes,Bankruptcy or Sudden change in Economic Status,Male,0-14,0
Madhya Pradesh,2002,Causes,Family Problems,Male,0-14,6
Madhya Pradesh,2002,Causes,Causes Not known,Male,0-14,43
Madhya Pradesh,2002,Causes,Physical Abuse (Rape/Incest Etc.),Male,0-14,0
Madhya Pradesh,2002,Causes,Cancer,Male,0-14,0
Madhya Pradesh,2002,Causes,Divorce,Male,0-14,0
Madhya Pradesh,2002,Causes,Illegitimate Pregnancy,Male,0-14,0
Madhya Pradesh,2002,Causes,Death of Dear Person,Male,0-14,0
Madhya Pradesh,2002,Causes,Suspected/Illicit Relation,Male,0-14,3
Madhya Pradesh,2002,Causes,Professional/Career Problem,Male,0-14,0
Madhya Pradesh,2002,Causes,Ideological Causes/Hero Worshipping,Male,0-14,0
Madhya Pradesh,2002,Causes,Drug Abuse/Addiction,Female,15-29,0
Madhya Pradesh,2002,Causes,Paralysis,Female,15-29,3
Madhya Pradesh,2002,Causes,Insanity/Mental Illness,Female,15-29,35
Madhya Pradesh,2002,Causes,Other Causes (Please Specity),Female,15-29,88
Madhya Pradesh,2002,Causes,Divorce,Female,15-29,2
Madhya Pradesh,2002,Causes,Suspected/Illicit Relation,Female,15-29,59
Madhya Pradesh,2002,Causes,Ideological Causes/Hero Worshipping,Female,15-29,0
Madhya Pradesh,2002,Causes,Cancer,Female,15-29,0
Madhya Pradesh,2002,Causes,Dowry Dispute,Female,15-29,417
Madhya Pradesh,2002,Causes,Poverty,Female,15-29,7
Madhya Pradesh,2002,Causes,Property Dispute,Female,15-29,20
Madhya Pradesh,2002,Causes,Bankruptcy or Sudden change in Economic Status,Female,15-29,4
Madhya Pradesh,2002,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,24
Madhya Pradesh,2002,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,57
Madhya Pradesh,2002,Causes,Unemployment,Female,15-29,28
Madhya Pradesh,2002,Causes,Professional/Career Problem,Female,15-29,7
Madhya Pradesh,2002,Causes,Illegitimate Pregnancy,Female,15-29,25
Madhya Pradesh,2002,Causes,Not having Children (Barrenness/Impotency,Female,15-29,25
Madhya Pradesh,2002,Causes,Illness (Aids/STD),Female,15-29,7
Madhya Pradesh,2002,Causes,Other Prolonged Illness,Female,15-29,140
Madhya Pradesh,2002,Causes,Death of Dear Person,Female,15-29,12
Madhya Pradesh,2002,Causes,Fall in Social Reputation,Female,15-29,17
Madhya Pradesh,2002,Causes,Family Problems,Female,15-29,418
Madhya Pradesh,2002,Causes,Failure in Examination,Female,15-29,43
Madhya Pradesh,2002,Causes,Love Affairs,Female,15-29,70
Madhya Pradesh,2002,Causes,Causes Not known,Female,15-29,357
Madhya Pradesh,2002,Causes,Cancer,Male,15-29,0
Madhya Pradesh,2002,Causes,Other Causes (Please Specity),Male,15-29,96
Madhya Pradesh,2002,Causes,Suspected/Illicit Relation,Male,15-29,25
Madhya Pradesh,2002,Causes,Not having Children (Barrenness/Impotency,Male,15-29,3
Madhya Pradesh,2002,Causes,Fall in Social Reputation,Male,15-29,8
Madhya Pradesh,2002,Causes,Property Dispute,Male,15-29,50
Madhya Pradesh,2002,Causes,Family Problems,Male,15-29,388
Madhya Pradesh,2002,Causes,Death of Dear Person,Male,15-29,8
Madhya Pradesh,2002,Causes,Dowry Dispute,Male,15-29,0
Madhya Pradesh,2002,Causes,Ideological Causes/Hero Worshipping,Male,15-29,0
Madhya Pradesh,2002,Causes,Illegitimate Pregnancy,Male,15-29,0
Madhya Pradesh,2002,Causes,Insanity/Mental Illness,Male,15-29,57
Madhya Pradesh,2002,Causes,Other Prolonged Illness,Male,15-29,125
Madhya Pradesh,2002,Causes,Causes Not known,Male,15-29,399
Madhya Pradesh,2002,Causes,Drug Abuse/Addiction,Male,15-29,33
Madhya Pradesh,2002,Causes,Poverty,Male,15-29,6
Madhya Pradesh,2002,Causes,Bankruptcy or Sudden change in Economic Status,Male,15-29,18
Madhya Pradesh,2002,Causes,Love Affairs,Male,15-29,49
Madhya Pradesh,2002,Causes,Professional/Career Problem,Male,15-29,31
Madhya Pradesh,2002,Causes,Physical Abuse (Rape/Incest Etc.),Male,15-29,13
